qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_006576515.1_Turkey_gallivirus	29.1	714	424	27	1490	2150	1784	2468	5.47e-56	216
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_009351863.1_Bakunsa_virus	26.4	997	598	34	1204	2130	1283	2213	4.42e-55	213
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_XDXMC21480_Wenling_crossorhombus_picornavirus_7790bp	24.8	1030	651	29	1205	2122	1302	2319	4.59e-55	213
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_009167357.1_Kobuvirus_cattle_Kagoshima-2-24-KoV_2015_JPN	30.7	463	293	14	1708	2150	14	468	7.56e-55	199
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Reptile_WHWGGF75534_Chinese_broad-headed_pond_turtle_picornavirus_2_7999bp	23.4	1026	659	32	1205	2132	1367	2363	1.04e-54	211
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_009513029.1_Rabbit_picornavirus	27.9	652	402	24	1537	2150	11	632	2.55e-54	202
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_003853298.1_Passerivirus_A1	31.8	468	284	15	1709	2150	11	469	1.18e-53	196
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_NP_653077.1_Equine_rhinitis_B_virus_1	28.7	574	349	18	16	560	228	770	1.24e-53	208
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_009352243.1_Bovine_rhinovirus_1	26.9	796	479	29	1205	1914	1196	1974	3.30e-53	206
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_009505600.1_Bovine_rhinitis_A_virus	26.9	796	479	29	1205	1914	1196	1974	3.30e-53	206
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_XDXMC49056_Wenling_scaldfish_picornavirus_1_7748bp	26.2	1008	622	36	1238	2154	1451	2427	1.35e-52	204
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_NP_705605.1_Tremovirus_A	30.3	459	284	14	1716	2146	19	469	3.54e-48	180
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_GDDSYC43605_Guangdong_spotted_longbarbel_catfish_picornavirus_7504bp	23.1	1160	750	40	1083	2145	1140	2254	6.35e-48	189
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_009167368.1_Kobuvirus_cattle_Kagoshima-1-22-KoV_2014_JPN	28.2	465	301	13	1708	2150	14	467	6.64e-48	179
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_DSYC18088_Wuhan_carp_picornavirus_7781bp	22.6	1225	751	40	1099	2152	1262	2460	3.34e-47	187
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_008119844.1_Sebokele_virus_1	30.3	459	288	12	1711	2147	13	461	7.70e-46	172
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Reptile_GXSXC128972_Guangxi_changeable_lizard_picornavirus_1_8758bp	22.3	1258	772	38	1072	2144	1222	2458	1.91e-45	181
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_YXMC111438_Wenling_lepidotrigla_picornavirus_7518bp	29.2	527	333	18	1647	2146	1740	2253	1.20e-44	178
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_NP_705884.1_Ljungan_virus	28.4	457	301	10	1711	2148	13	462	5.17e-44	167
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_BHFishC188617_Beihai_conger_picornavirus_7532bp	27.8	529	345	15	1651	2154	1740	2256	8.99e-43	172
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_009164966.1_Phopivirus	30.6	402	242	11	1783	2152	85	481	2.96e-41	159
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_007969883.1_Duck_hepatitis_A_virus_1	28.2	429	285	12	1712	2131	15	429	3.72e-34	137
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_009508929.1_Turkey_avisivirus	28.4	443	283	16	1707	2133	9	433	2.03e-31	129
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009553470.1_Sugar_beet_cyst_nematode_virus_1	26.1	566	320	27	1653	2130	2552	3107	1.05e-26	119
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_DSYC47507_Wuhan_sharpbelly_picornavirus_3_7871bp	24.6	703	412	22	1205	1814	1270	1947	5.54e-25	114
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009333513.1_Beihai_picorna-like_virus_101	23.7	578	342	23	1648	2141	908	1470	5.95e-21	100
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Picornaviridae_YP_009104360.1_Crohivirus_A	28.4	282	168	7	1096	1348	1049	1325	3.28e-18	91.7
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_LXMC183013_Beihai_wrasse_picornavirus_5055bp	37.7	130	75	1	1205	1328	542	671	5.17e-18	90.9
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Reptile_LPXYC178088_Guangxi_chinese_leopard_gecko_picornavirus_8404bp	30.5	197	121	2	1158	1338	1282	1478	2.21e-17	89.0
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_LXMC375591_Wenling_jack_mackerels_picornavirus_8084bp	32.9	152	96	1	1205	1350	1349	1500	4.94e-17	87.8
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_XYHYC192101_Wenling_rattails_picornavirus_8075bp	28.5	354	194	13	1038	1350	1234	1569	1.12e-16	86.7
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Iflaviridae_YP_009552832.1_Nesidiocoris_tenuis_iflavirus_1	23.1	467	268	18	1710	2099	1085	1537	1.31e-14	79.7
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009336927.1_Shahe_picorna-like_virus_3	27.1	339	198	15	1788	2083	1142	1474	2.19e-14	79.0
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009336998.1_Beihai_sphaeromadae_virus_1	25.7	315	197	11	1789	2071	1441	1750	4.24e-14	78.2
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Iflaviridae_YP_009361829.1_Diamondback_moth_iflavirus	25.0	412	241	19	1785	2151	2580	2968	3.12e-12	72.0
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	narna-levi-like_add_APG76981.1_Wenzhou_narna-like_virus_11	35.6	118	67	2	1205	1313	149	266	1.34e-11	69.3
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Rayfin_LQMMT1208_Wenling_thamnaconus_septentrionalis_picornavirus_7152bp	23.5	531	303	20	62	554	14	479	3.38e-11	68.6
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009333590.1_Beihai_picorna-like_virus_65	28.7	265	158	10	1716	1952	1543	1804	4.58e-11	68.2
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009329821.1_Bivalve_RNA_virus_G3	27.5	171	104	4	1189	1339	339	509	2.95e-10	65.5
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009345025.1_Wuhan_spider_virus_3	31.5	143	87	3	1205	1340	1660	1798	3.92e-10	65.1
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009333460.1_Beihai_picorna-like_virus_110	23.2	396	248	17	1782	2131	1460	1845	5.17e-10	64.7
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009337055.1_Hubei_picorna-like_virus_20	32.8	174	93	8	1205	1355	480	652	1.06e-09	63.5
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Caliciviridae_YP_007111844.1_Mink_calicivirus	29.7	172	109	5	1159	1325	584	748	3.21e-09	62.0
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_YP_007111844_Mink_calicivirus	29.7	172	109	5	1159	1325	584	748	3.21e-09	62.0
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Caliciviridae_YP_009140468.1_Vesivirus_ferret_badger_JX12_China_2012	30.7	153	94	5	1189	1331	578	728	4.19e-09	61.6
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Secoviridae_YP_009316187.1_Dioscorea_mosaic_associated_virus	34.5	110	61	3	1208	1307	480	588	2.10e-08	59.3
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Caliciviridae_YP_002004564.1_Steller_sea_lion_vesivirus	31.0	126	84	2	1204	1328	578	701	8.07e-08	57.4
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Caliciviridae_YP_009361874.1_Hom-1_vesivirus	31.0	126	84	2	1204	1328	608	731	8.08e-08	57.4
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Secoviridae_YP_004936170.1_Chocolate_lily_virus_A	31.9	160	92	6	1203	1351	469	622	1.06e-07	57.0
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_Caliciviridae_YP_873922.1_Rabbit_vesivirus	31.0	126	84	2	1204	1328	579	702	1.38e-07	56.6
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009337672.1_Wenzhou_picorna-like_virus_44	28.2	149	92	4	1205	1338	727	875	1.93e-07	56.2
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NP_777370_Walrus_calicivirus	31.0	126	84	2	1204	1328	579	702	1.56e-06	53.1
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	narna-levi-like_YP_009333153.1_Beihai_narna-like_virus_14	31.3	134	79	4	1189	1309	148	281	2.97e-06	52.0
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_NA_YP_009336862.1_Wenzhou_picorna-like_virus_40	34.4	122	72	5	1194	1308	355	475	9.92e-06	50.4
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_AID69173_Bat_norovirus	26.2	141	95	3	1205	1340	172	308	1.11e-04	47.0
Picornaviridae_Enterovirus_rhinovirus_A30_VMR1011691_51	picorna-like_YP_022762_Sapovirus_Mc10	28.1	121	84	2	1205	1325	471	588	2.63e-04	45.8
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009220374.1_Currant_latent_virus	100	2124	0	0	31	2154	1	2124	0.0	4259
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734022.1_Apple_latent_spherical_virus	67.9	694	223	0	1456	2149	1	694	0.0	978
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_081454.1_Cherry_rasp_leaf_virus	67.1	699	228	2	1456	2153	1	698	0.0	951
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_007697622.1_Arracacha_virus_B	35.2	1736	1039	28	455	2140	449	2148	1.87e-298	932
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009665965.1_Stocky_prune_virus	44.2	505	262	7	1469	1964	113	606	1.05e-117	393
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_227367.1_Strawberry_latent_ringspot_virus	28.0	1346	805	41	682	1960	793	2041	7.18e-103	369
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009508875.1_Prunus_virus_F	25.6	1443	894	47	616	1985	390	1726	8.38e-82	300
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_654561.1_Black_raspberry_necrosis_virus	37.8	490	270	12	1490	1966	39	506	1.13e-80	286
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_002158824.1_Mikania_micrantha_mosaic_virus	24.7	1459	929	43	566	1959	289	1642	5.44e-79	290
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009175074.1_Bean_rugose_mosaic_virus	25.5	1383	817	54	681	1966	385	1650	7.17e-79	290
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_733954.1_Strawberry_mottle_virus	36.4	525	300	13	1489	2000	36	539	3.26e-77	271
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009316187.1_Dioscorea_mosaic_associated_virus	25.7	1508	885	55	604	1989	320	1713	6.80e-76	280
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_001911126.1_Radish_mosaic_virus	25.8	1399	844	50	628	1940	332	1622	1.71e-74	276
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009508869.1_Grapevine_fabavirus	24.9	1394	893	46	660	1992	366	1666	7.71e-73	270
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734025.1_Satsuma_dwarf_virus	33.3	540	339	10	1462	1995	16	540	2.29e-72	256
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009507916.1_Cucurbit_mild_mosaic_virus	24.7	1447	887	50	592	1958	290	1613	4.45e-71	265
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_003193665.1_Turnip_ringspot_virus	24.6	1389	863	45	628	1934	335	1620	2.40e-68	256
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734062.1_Cowpea_severe_mosaic_virus	35.2	491	289	13	1475	1958	26	494	1.09e-67	243
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_149012.1_Broad_bean_wilt_virus_2	24.6	1458	860	55	599	1958	347	1662	1.62e-67	253
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734447.1_Parsnip_yellow_fleck_virus	32.7	508	311	8	1484	1978	56	545	1.90e-67	245
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009552078.1_Brassica_napus_RNA_virus_1	32.2	572	346	15	1419	1966	2830	3383	3.76e-67	253
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009505619.1_Carrot_necrotic_dieback_virus	30.3	613	375	14	1428	2022	2213	2791	4.55e-67	252
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734030.1_Red_clover_mottle_virus	33.3	477	297	11	1488	1958	35	496	4.91e-67	241
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009165993.1_Tomato_necrotic_dwarf_virus	25.3	1320	809	48	765	1979	378	1625	7.65e-67	251
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009104369.1_Carrot_torradovirus_1	24.8	1472	910	55	630	1986	262	1651	1.76e-66	250
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_008877670.1_Lamium_mild_mosaic_virus	35.5	459	273	9	1489	1943	37	476	1.16e-65	237
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009508092.1_Artichoke_yellow_ringspot_virus	23.8	1459	914	50	622	1993	118	1465	1.72e-65	246
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009389541.1_Motherwort_yellow_mottle_virus	24.7	1385	793	54	744	1988	374	1648	5.17e-64	242
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_951030.1_Broad_bean_wilt_virus_1	34.6	474	272	13	1489	1950	37	484	1.58e-63	231
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009389546.1_Squash_chlorotic_leaf_spot_virus	24.4	1560	940	64	625	2031	244	1717	3.46e-63	239
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_008400143.1_Broad_bean_true_mosaic_virus	33.7	475	296	10	1489	1958	36	496	3.80e-63	230
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734070.1_Bean_pod_mottle_virus	32.0	475	303	10	1489	1958	36	495	6.30e-63	229
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_004936170.1_Chocolate_lily_virus_A	24.1	1360	797	49	742	1970	446	1701	4.32e-62	235
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734012.1_Squash_mosaic_virus	34.6	457	266	13	1489	1934	36	470	5.12e-62	226
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_001976147_Tomato_marchitez_virus	24.5	1330	804	45	765	1978	380	1625	2.56e-61	233
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009389536.1_Lettuce_necrotic_leaf_curl_virus	24.5	1371	830	53	744	1988	372	1663	5.95e-61	232
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009507921.1_Melon_mild_mottle_virus	24.5	1314	760	53	758	1960	774	1966	1.58e-59	227
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734057.1_Cowpea_mosaic_virus	32.6	476	299	11	1489	1958	36	495	1.51e-58	216
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009507923.1_Mulberry_mosaic_leaf_roll_associated_virus	23.2	1418	899	51	622	1960	476	1782	3.23e-57	219
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009342468.1_Petunia_chlorotic_mottle_virus	23.5	1357	809	48	686	1934	679	1914	3.04e-56	216
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_054443.1_Arabis_mosaic_virus	31.2	504	305	12	1508	1998	52	526	3.32e-56	211
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734045.1_Blackcurrant_reversion_virus	31.9	492	302	14	1508	1993	52	516	9.30e-56	207
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734007.2_Tomato_ringspot_virus	32.6	513	285	17	1473	1960	18	494	7.75e-55	205
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_001039627.1_Tomato_torrado_virus	23.5	1307	840	45	765	1974	381	1624	1.65e-54	211
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_006347732.1_Grapevine_deformation_virus	32.0	463	286	10	1508	1965	52	490	3.36e-54	205
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_004429254.1_Grapevine_Bulgarian_latent_virus	32.0	478	283	15	1499	1965	30	476	3.81e-51	193
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009333513.1_Beihai_picorna-like_virus_101	28.2	663	404	21	1354	1999	879	1486	1.88e-50	197
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Iflaviridae_YP_003622540.1_Slow_bee_paralysis_virus	26.8	764	474	30	1260	1982	2232	2951	5.67e-50	196
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_006576510.1_Grapevine_Anatolian_ringspot_virus	23.7	1266	790	48	744	1934	722	1886	4.79e-48	189
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009551522.1_Red_clover_nepovirus_A	23.5	1266	777	46	750	1934	744	1899	2.75e-46	184
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009337760.1_Hubei_odonate_virus_4	25.5	822	525	28	1212	1986	2110	2891	5.34e-46	183
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_004382746.1_Cherry_leaf_roll_virus	23.1	1361	825	54	750	1995	677	1930	7.77e-46	182
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_958814.1_Tomato_black_ring_virus	22.9	1465	929	58	556	1934	560	1909	1.39e-45	181
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009667034.1_Artichoke_Italian_latent_virus	24.0	1262	776	50	750	1934	768	1923	5.38e-45	179
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Picornaviridae_YP_009272812.1_Washington_bat_picornavirus	26.5	758	479	26	1258	1988	1973	2679	6.61e-44	176
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_QAY29260.1_River_Liunaeg_virus	26.8	608	370	21	1419	1988	15	585	5.38e-43	167
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_002000610.1_Grapevine_chrome_mosaic_virus	30.8	467	281	14	1483	1934	27	466	2.76e-42	168
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009333215.1_Beihai_mantis_shrimp_virus_3	27.7	622	384	23	1373	1981	1129	1697	1.14e-41	169
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009330031.1_Hubei_picorna-like_virus_46	23.2	1335	793	50	744	1965	1550	2765	5.82e-41	166
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Iflaviridae_NP_049374.1_Sacbrood_virus	27.8	626	368	20	1393	1979	2258	2838	7.43e-41	166
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_YP_009664727.1_Dandelion_yellow_mosaic_virus	34.3	271	159	5	1662	1927	6	262	1.69e-40	150
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009336575.1_Hubei_picorna-like_virus_29	24.7	726	486	21	1259	1963	2326	3011	2.23e-40	164
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734035.1_Beet_ringspot_virus	31.3	470	276	19	1483	1934	27	467	4.32e-40	161
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009342321.1_Wuhan_insect_virus_13	25.9	607	396	17	1417	1998	2392	2969	1.11e-39	162
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009337046.1_Shuangao_insect_virus_12	24.6	820	545	26	1200	1979	2043	2829	1.44e-39	162
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009333603.1_Beihai_picorna-like_virus_82	29.4	422	273	10	1578	1998	1326	1723	7.37e-39	159
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009336533.1_Hubei_tick_virus_3	24.8	825	515	29	1200	1965	2151	2929	9.58e-39	159
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Secoviridae_NP_734017.2_Cycas_necrotic_stunt_virus	28.3	520	318	16	1474	1959	17	515	2.45e-38	155
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009337692.1_Hubei_picorna-like_virus_33	23.5	793	534	28	1228	1988	1198	1949	2.79e-38	157
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_Iflaviridae_YP_009111311.1_Dinocampus_coccinellae_paralysis_virus	27.7	617	397	20	1403	1998	2411	2999	3.69e-38	157
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009333496.1_Beihai_picorna-like_virus_84	29.0	617	376	27	1396	1986	1123	1703	3.70e-38	157
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_BBN21000.1_Tesano_Aedes_virus	26.3	608	416	17	1403	1998	2232	2819	8.12e-38	156
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009336612.1_Hubei_picorna-like_virus_39	27.5	513	321	15	1488	1976	2384	2869	1.40e-37	155
Secoviridae_Cheravirus_currant_latent_virus_VMR1002746_seg1_37	picorna-like_NA_YP_009337438.1_Sanxia_water_strider_virus_9	24.6	637	410	17	1394	1995	2182	2783	5.33e-37	153
